KnowledgePointID,TopicID,TopicName,Domain,SourceIDs,SourceFiles,HeadingPath,KnowledgePoint,WhyExamRelevant,CardTypes,ExamUse,Importance,Difficulty,NeedsVerification,RelatedTopicIDs,RelatedQuestionIDs,RejectRisk
KP-0289,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0005,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 3：质量保证（QA）vs 质量控制（QC）,辨析 3：质量保证（QA）vs 质量控制（QC） [高 频] 参见 T-QUAL-001 专题的详细讲解。 QA（质量保证）：关注过程是否可靠。,可用于定义识别、场景判断、流程边界或案例答题。,流程卡;辨析卡,上午选择,A,3,True,,,verification
KP-0290,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0006,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 4：赶工 vs 快速跟进 vs 资源平衡,"辨析 4：赶工 vs 快速跟进 vs 资源平衡 [高 频] 参见 T007 专题的详细讲解。 方法 核心动作 主要代价 关键词 ------------ 赶工 增加资源/加班 成本增加 ""加人""""加班""""加资源""""增加投入"" 快速跟进 活动并行/重叠 风险增加、返工 ""并行""""重叠""""同时做""""未完成就提前开始"" 资源平衡 调整活动时间以适应资源限制 工期可",可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;辨析卡,上午选择,A,3,False,,,
KP-0291,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0007,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 5：配置管理 vs 变更管理,"辨析 5：配置管理 vs 变更管理 [高 频] 参见 T-INT-004 专题的详细讲解。 配置管理：关注交付物和文档的""身份""和""状态""。",可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0292,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0008,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 6：纠正措施 vs 预防措施 vs 缺陷补救,"辨析 6：纠正措施 vs 预防措施 vs 缺陷补救 [中 频] 参见 T-INT-004 专题的变更请求分类。 - 纠正措施：使项目绩效和计划重新一致（事后纠偏，针对过程） - 预防措施：确保未来绩效符合计划（事前预防，针对过程） - 缺陷补救：修复不符合要求的产品组件（针对产品） 一句话判断：纠正 = ""偏了拉回来""，预防 = ""还没偏先堵住""，缺陷补救 ",可用于定义识别、场景判断、流程边界或案例答题。,案例模板卡;辨析卡,下午案例,A,3,False,,,
KP-0293,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0009,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 7：风险登记册 vs 问题日志,辨析 7：风险登记册 vs 问题日志 - 风险登记册：记录的是未来的、可能发生但尚未发生的事件（风险 = 不确定性）。 - 问题日志：记录的是已经发生的、正在影响项目的事件（问题 = 已发生的风险或新出现的确定性问题）。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,False,,,
KP-0294,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0010,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 8：管理收尾 vs 合同收尾,辨析 8：管理收尾 vs 合同收尾 - 管理收尾（行政收尾）：项目或阶段结束时的全面收尾活动。包括验收可交付成果、总结经验教训、归档项目文件、释放资源。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,False,,,
KP-0295,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0011,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 辨析 9：工作绩效数据 vs 工作绩效信息 vs 工作绩效报告,"辨析 9：工作绩效数据 vs 工作绩效信息 vs 工作绩效报告 [中 频] - 工作绩效数据（Data）：原始观察和测量值，未经加工。如""本周完成了 3 个功能模块的编码""。",可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,False,,,
KP-0296,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0012,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 典型题详解,典型题详解 例题 1｜章程 vs 管理计划 以下哪项是项目章程的内容？ A. 详细的 WBS B. 成本绩效基准 C. 任命项目经理并授权 D. 风险应对计划 A、B、D 都属于项目管理计划的内容（或子组件）。,可用于定义识别、场景判断、流程边界或案例答题。,流程卡;辨析卡,上午选择,A,3,False,,,
KP-0297,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0013,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 本轮真题覆盖增强：跨域易混概念反查,本轮真题覆盖增强：跨域易混概念反查 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。真题喜欢把一个题干同时挂到范围、质量、变更、配置、风险等多个域，跨域辨析用于避免答偏。,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;案例模板卡;流程卡;辨析卡,下午案例,A,3,False,,,
KP-0298,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0015,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 本专题的最小掌握标准,本专题的最小掌握标准 学完本专题后，你至少应该能做到三件事。 第一，对以上 9 对高频易混概念，能不看笔记说出每对概念的核心区别和一句话判断口诀。,可用于定义识别、场景判断、流程边界或案例答题。,案例模板卡;辨析卡,下午案例,A,3,True,,,verification
KP-0299,T-CROSS-001,高频跨域概念辨析与易错点,综合专题与跨域辨析,SRC-T-CROSS-001-0016,topic_learning_packages/topics/99_综合专题与跨域辨析/T-CROSS-001_专题学习包_高频跨域概念辨析与易错点.md,高频跨域概念辨析与易错点 > 待核验与后续改进,待核验与后续改进 - 建议结合自己的错题记录，在本专题基础上扩展个性化的易混卡片。 - 部分辨析的教材术语可能与 PMBOK 有细微差异，考前以教材为准。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0300,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0001,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO,"T-ORG-001｜组织结构、项目经理权限与 PMO 本专题用于系统辨析""项目管理基础""中三个高度耦合、考试中常被交叉考查的概念：组织结构类型（职能型/项目型/矩阵型）、项目经理在各结构中的权限差异、项目管理办公室（PMO）的三种类型和职能。核心问题是：组织凭什么把项目交给项目经理管？",可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,B,3,False,,,
KP-0301,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0002,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO > 先看这个专题的主线,"先看这个专题的主线 组织结构和项目经理权限是一组""连续体""——从职能型（项目经理几乎无权力）到项目型（项目经理权力最大），矩阵型在中间，又分弱矩阵/平衡矩阵/强矩阵。考试核心不是背诵定义，而是判断一个组织场景中，项目经理处于什么权力位置、应该怎么管理。",可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,B,3,False,,,
KP-0302,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0003,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO > 三种基本组织结构,"三种基本组织结构 类型 项目经理权力 资源归属 适用场景 典型特征 --------------- 职能型 几乎没有 各职能部门 日常运营为主的组织 PM 只是""喊人帮忙"" 项目型 高，全权负责 项目团队独占 以项目为主业的组织 项目结束团队解散 矩阵型 弱/中/强，共享 职能经理控制(弱)到PM控制(强) 同时有运营和项目 双重汇报关系 ---",可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,B,3,False,,,
KP-0303,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0004,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO > 矩阵型的进一步细分,矩阵型的进一步细分 [辨析｜弱矩阵 vs 平衡矩阵 vs 强矩阵] - 弱矩阵：职能经理掌握大部分权力。PM 更像是项目协调员而非真正的经理，主要做沟通协调和文档管理。,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;辨析卡,上午选择,B,3,False,,,
KP-0304,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0005,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO > PMO 的三种类型,PMO 的三种类型 [概念组｜PMO 的三级授权] 1. 支持型 PMO（Supportive）：项目顾问角色——提供模板、培训、最佳实践、经验教训库。控制程度最低，不对项目做直接管控。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,B,3,True,,,verification
KP-0305,T-ORG-001,组织结构、项目经理权限与 PMO,综合专题与跨域辨析,SRC-T-ORG-001-0006,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,组织结构、项目经理权限与 PMO > 典型题详解与举一反三,"典型题详解与举一反三 例题 1｜组织结构判断 某公司中，开发人员属于开发部，测试人员属于测试部。项目启动后，项目经理需要向两个部门的经理""借人""，且项目经理无法直接决定项目的预算和人员调配。",可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;辨析卡,上午选择,B,3,True,,,verification
